"subject" "activity" "dataFeatures" "NA"
11 0.27397235 4 -0.012956635
11 0.27400356 6 -0.017200927
11 0.27413574 5 -0.023126162
11 0.27436916 6 -0.016705542
11 0.2743814 5 -0.014031104
11 0.27439461 4 -0.044176231
11 0.27466686 5 -0.018175634
11 0.27488531 5 -0.018995401
11 0.27518349 4 -0.010805645
11 0.27523103 6 -0.016561027
11 0.27526021 4 -0.024214455
11 0.27530777 4 -0.015610312
11 0.27534912 6 -0.01371027
11 0.27548002 6 -0.017198306
11 0.27556481 4 -0.014967421
11 0.27560174 4 -0.014377834
11 0.27561977 4 -0.0073996892
11 0.27574522 4 -0.012584051
11 0.27577677 2 -0.045598271
11 0.2757942 2 -0.015987586
11 0.27585013 6 -0.018509911
11 0.27587588 4 -0.021589773
11 0.27592316 6 -0.017593059
11 0.275962 5 -0.013997829
11 0.27609496 6 -0.015745033
11 0.27610087 5 -0.010926191
11 0.27610843 6 -0.017451643
11 0.27624177 6 -0.01811528
11 0.27629411 5 -0.015165816
11 0.27641506 4 -0.018406585
11 0.27653115 5 -0.015147723
11 0.27654044 5 -0.014060262
11 0.276556 6 -0.01696088
11 0.27657148 6 -0.015630671
11 0.27665233 5 -0.021963703
11 0.27675871 5 -0.024655682
11 0.27676806 4 -0.017309063
11 0.27677433 4 -0.018056341
11 0.27678418 6 -0.016878312
11 0.27685209 4 -0.015534645
11 0.27694392 5 -0.023145806
11 0.27697249 5 -0.010629768
11 0.2770158 4 -0.051637491
11 0.27712781 4 -0.018295248
11 0.27715407 5 -0.010614347
11 0.27726429 6 -0.017782125
11 0.27729094 5 -0.017167414
11 0.27729439 5 -0.028173312
11 0.2774149 4 -0.020078894
11 0.27743572 6 -0.01737949
11 0.27746348 6 -0.01708769
11 0.27747971 5 -0.018174873
11 0.27750171 5 -0.017188026
11 0.27750302 5 -0.010058504
11 0.27751169 6 -0.017982689
11 0.2775705 6 -0.017414394
11 0.27758461 4 -0.009601657
11 0.277601 6 -0.017091002
11 0.27763741 4 -0.017284183
11 0.27767569 4 -0.017657452
11 0.27768895 4 -0.017043545
11 0.2777001 6 -0.016773488
11 0.27771845 6 -0.01617478
11 0.27772264 4 -0.015921104
11 0.27782874 5 -0.014463267
11 0.27788615 5 -0.013002594
11 0.27789645 5 -0.018229618
11 0.27790904 6 -0.01647949
11 0.27793725 4 -0.018021608
11 0.27794935 5 -0.010034447
11 0.27805704 5 -0.017165138
11 0.27823854 5 -0.017135346
11 0.27825319 5 -0.015344693
11 0.27825509 6 -0.017193249
11 0.27830932 6 -0.016510568
11 0.27835449 5 -0.019952415
11 0.27840853 5 -0.018139951
11 0.27855203 4 -0.016978725
11 0.27858334 4 -0.0097764793
11 0.27867136 6 -0.018014416
11 0.27867619 4 -0.014275473
11 0.27870931 5 -0.014511313
11 0.27873646 6 -0.01733963
11 0.27878256 5 -0.017419418
11 0.27879522 5 -0.01993287
11 0.27881018 6 -0.016664493
11 0.27902457 5 -0.020639467
11 0.27922531 5 -0.015059776
11 0.27930705 6 -0.016473054
11 0.27931196 6 -0.016640715
11 0.27933456 5 -0.015318797
11 0.27948097 4 -0.012852232
11 0.27963427 4 -0.015152398
11 0.27970158 6 -0.017336123
11 0.27973943 5 -0.015035944
11 0.27989365 4 0.023982097
11 0.2799596 6 -0.018265407
11 0.27997029 4 -0.01733152
11 0.27999492 4 -0.018630597
11 0.28008378 6 -0.017259545
11 0.28023702 4 -0.018957679
11 0.28036211 4 -0.017077073
11 0.28040727 5 -0.017603976
11 0.28050369 5 -0.014820528
11 0.28071197 1 -0.0079477642
11 0.2807237 5 -0.018755979
11 0.28089886 6 -0.017820214
11 0.28107445 1 -0.042886392
11 0.28114114 6 -0.018051036
11 0.28131324 6 -0.01664745
11 0.28145281 4 -0.017903606
11 0.28183716 5 -0.0085825573
11 0.28189858 6 -0.018130269
11 0.28190551 4 -0.01918062
11 0.28268443 4 -0.020129791
11 0.28274276 5 -0.013752068
11 0.28281365 6 -0.017623819
11 0.28305561 4 -0.0217281
11 0.28308825 6 -0.018617895
11 0.28330402 6 -0.016640465
11 0.28338738 6 -0.017463746
11 0.28371607 6 -0.020538916
11 0.28456635 3 0.039979568
11 0.28502282 1 -0.022272265
11 0.28545798 5 -0.0068687057
11 0.28757126 1 -0.01497578
11 0.28793391 4 -0.030862581
11 0.28831325 2 -0.0072653865
11 0.28906572 4 -0.025510031
11 0.29135521 2 -0.0075784039
11 0.29227935 1 -0.0045356493
11 0.29259234 3 -0.028819196
11 0.29267604 2 -0.00467297
11 0.29372998 3 0.0065195842
11 0.29489521 5 0.019024346
11 0.29534949 1 -0.040267501
11 0.2959244 2 0.038276825
11 0.29738209 6 -0.014597263
11 0.29762225 3 -0.023841895
11 0.29773691 2 0.017448496
11 0.29984874 2 -0.02303613
11 0.30239133 3 -0.071153563
11 0.30325235 6 -0.025239197
11 0.30332394 1 -0.012697302
11 0.30604485 2 -0.036233947
11 0.30659781 3 -0.03357338
11 0.3080571 1 -0.017552278
11 0.30873086 2 -0.034652609
11 0.30987099 2 -0.024376172
11 0.31036282 3 -0.027095528
11 0.31047315 2 -0.010268209
11 0.31086726 2 -0.020468952
11 0.31598589 1 -0.039384542
11 0.31843399 1 -0.014044801
11 0.31934547 1 -0.022165414
11 0.31957277 2 -0.0083446017
11 0.32016448 3 -0.028557245
11 0.32221519 4 0.022357194
11 0.3224444 2 -0.036410181
11 0.32285702 4 -0.096001131
11 0.32373269 1 -0.041322252
11 0.32537872 2 -0.0019663324
11 0.32648048 3 -0.015751845
11 0.32825782 2 -0.031063159
11 0.32879613 1 -0.016453739
11 0.3290439 2 -0.038506635
11 0.32925133 1 -0.0061046056
11 0.3318284 2 -0.015117635
11 0.33324288 1 -0.0014278032
11 0.33858061 2 0.0061506108
11 0.34054339 1 0.0048028224
11 0.34088417 1 -0.0075833286
11 0.34163183 1 -0.029554711
11 0.3455533 6 -0.035256704
11 0.34609481 3 -0.057247762
11 0.34713638 1 -0.00078800225
11 0.34803564 3 0.0016826837
11 0.34820795 1 -0.015628252
11 0.34897602 3 0.0085188978
11 0.35021005 3 0.048729091
11 0.3512585 6 -0.032903525
11 0.3548934 2 -0.02274732
11 0.35691894 1 -0.048721909
11 0.35935047 1 -0.023101599
11 0.3621821 3 -0.04470682
11 0.36309022 2 -0.032178702
11 0.3632003 6 -0.035765409
11 0.37082319 1 -0.025405763
11 0.37263875 2 -0.01267437
11 0.37424412 3 -0.037856132
11 0.37603345 2 -0.030872078
11 0.39526316 3 -0.033762962
11 0.39850641 3 -0.016679753
11 0.41457082 3 -0.022582745
11 0.42609094 3 -0.0084042564
11 0.4281471 3 0.00011717729
11 0.42938161 3 -0.04810431
11 0.42945137 3 0.0032917755
11 0.43417148 3 -0.062333934
11 0.44696365 3 -0.01582905
11 0.45445175 3 -0.035863087
12 -0.52106206 6 -0.00018327478
12 0.13329999 3 -0.013782257
12 0.13816232 3 -0.024711103
12 0.16050705 3 -0.0036134544
12 0.16175682 3 -0.017864393
12 0.16652003 4 0.013554852
12 0.17073838 2 -0.044992807
12 0.17099688 2 -0.086868099
12 0.17768732 1 -0.032379721
12 0.18707075 3 -0.032107157
12 0.18751103 6 -0.04024093
12 0.18910878 1 -0.0044626562
12 0.19187299 1 0.02452463
12 0.19270076 1 -0.022853043
12 0.19472621 2 -0.086419495
12 0.19581123 1 -0.026990964
12 0.19653534 3 0.012648762
12 0.19686999 1 -0.026727052
12 0.19867278 3 0.0090831451
12 0.19886411 3 -0.010816517
12 0.19894344 6 -0.012770936
12 0.19976072 1 -0.034134529
12 0.19989762 1 -0.0041801954
12 0.20388363 1 -0.01382868
12 0.20541505 1 0.001342761
12 0.20831573 6 -0.0031388365
12 0.20935116 1 -0.0098850312
12 0.20951063 1 0.018092104
12 0.20964841 1 0.0016680621
12 0.21064953 3 0.01110482
12 0.21137137 1 -0.017640677
12 0.21412248 2 -0.03293297
12 0.21530556 2 -0.019817053
12 0.21588436 6 -0.013185067
12 0.21591708 2 -0.024569253
12 0.21609245 1 -0.0041761035
12 0.21979284 3 -0.015683717
12 0.21984024 3 -0.007465772
12 0.22026525 2 -0.036958002
12 0.2206332 2 -0.025514187
12 0.22274976 6 -0.021824763
12 0.2237772 3 0.0055273266
12 0.22388372 6 -0.016198132
12 0.22604134 1 -0.023190031
12 0.22630418 4 -0.0089766362
12 0.22643118 3 -0.022330332
12 0.22784967 1 -0.011550771
12 0.22997155 5 -0.050325535
12 0.23063284 1 -0.021194238
12 0.2330125 2 0.0022878705
12 0.23347551 3 -0.078323422
12 0.23571772 6 -0.017403699
12 0.23639778 1 -0.046664473
12 0.23692811 1 0.016874514
12 0.23813803 2 -0.017542379
12 0.23821348 3 0.029188963
12 0.23924751 3 0.022509172
12 0.24095974 5 -0.07643803
12 0.24100949 2 -0.01228721
12 0.24276957 2 -0.0065808392
12 0.24286948 6 -0.029467471
12 0.24299944 2 -0.035943408
12 0.24313718 6 -0.022662066
12 0.24324804 6 -0.015901605
12 0.24404526 5 -0.0025404152
12 0.24644444 1 -0.040457924
12 0.24650231 3 -1.8542648e-07
12 0.24866108 4 -0.012412139
12 0.24929308 2 -0.028054186
12 0.24964103 6 -0.02096755
12 0.24989479 6 -0.024973525
12 0.25100434 6 -0.015570023
12 0.25233598 6 -0.01650537
12 0.25310392 2 -0.014919789
12 0.25354053 4 -0.015001701
12 0.25354978 3 -0.02845792
12 0.25374285 3 0.001715541
12 0.25457577 2 -0.019619533
12 0.25458812 2 -0.019623658
12 0.25547623 3 -0.030445042
12 0.25589067 6 -0.035868564
12 0.25642113 2 -0.034675074
12 0.25744506 2 -0.0086744608
12 0.25765629 2 -0.015644167
12 0.25856086 2 -0.009937859
12 0.25876367 6 -0.01626524
12 0.26113838 4 0.015878429
12 0.26155966 6 -0.015902324
12 0.26215973 1 -0.028806922
12 0.262895 6 -0.016491249
12 0.26409696 5 -0.028974072
12 0.26479228 2 -0.015725847
12 0.26564174 6 -0.016127576
12 0.26570744 6 -0.016912337
12 0.266855 6 -0.017040406
12 0.26703037 1 -0.045082057
12 0.26849556 5 -0.023139065
12 0.26915861 5 -0.033413831
12 0.26925111 5 -0.022504815
12 0.2696108 5 -0.042399215
12 0.26963359 5 -0.0487452
12 0.2703222 4 -0.018868264
12 0.27056768 6 -0.015944945
12 0.2706148 3 0.021746983
12 0.27097898 6 -0.016331239
12 0.2711783 5 -0.030668264
12 0.27175894 5 -0.027204296
12 0.27180674 5 -0.027240722
12 0.27187537 5 -0.025166099
12 0.27192522 6 -0.017308743
12 0.27236532 2 -0.051642308
12 0.27247728 6 -0.017750886
12 0.272496 2 -0.055571745
12 0.27294859 4 -0.016591262
12 0.27363707 4 0.0058175295
12 0.27380148 6 -0.016335565
12 0.27395459 2 -0.026780964
12 0.27399618 1 -0.027352814
12 0.27405907 6 -0.020361601
12 0.27414977 5 -0.030985191
12 0.274152 4 -0.00026510281
12 0.27417976 5 -0.02098556
12 0.27437573 5 -0.025546114
12 0.27451402 4 -0.0048444059
12 0.2745517 6 -0.017715141
12 0.27473733 5 -0.022266774
12 0.27478955 4 -0.013130494
12 0.27488917 6 -0.017812736
12 0.27490263 5 -0.022696835
12 0.27498947 4 -0.016579136
12 0.2750619 5 -0.018121543
12 0.27514246 6 -0.0054383715
12 0.27519301 1 -0.017586819
12 0.27522318 4 -0.012437856
12 0.27538284 6 -0.016948432
12 0.27548835 4 -0.017717317
12 0.27555142 4 -0.016365981
12 0.27560934 4 -0.005064608
12 0.27566396 4 -0.017641271
12 0.27567965 5 -0.020412784
12 0.27582212 5 -0.020148256
12 0.27615683 4 0.00097325264
12 0.27619916 5 -0.023760776
12 0.27623944 5 -0.016910335
12 0.27625579 4 -0.013070707
12 0.27627304 5 -0.015106
12 0.2763544 5 -0.019916174
12 0.27644799 4 -0.010500653
12 0.27649428 4 -0.014344753
12 0.27650506 5 -0.023945661
12 0.27651473 6 -0.018387392
12 0.27661224 5 -0.018664914
12 0.27669284 4 -0.0051530997
12 0.27669419 4 -0.018358098
12 0.27673294 4 -0.021576141
12 0.27683516 5 -0.014982931
12 0.27688273 5 -0.012747833
12 0.27701998 4 -0.019899978
12 0.27711307 6 0.0047135997
12 0.27718902 4 -0.017596248
12 0.27727265 5 -0.010683988
12 0.27750858 2 -0.0069713658
12 0.27753804 5 -0.018086691
12 0.27758237 5 -0.023747949
12 0.27765442 4 -0.0036220686
12 0.2776793 4 -0.014532149
12 0.27776035 4 -0.017353362
12 0.27781889 4 -0.013993595
12 0.27791044 4 -0.015985629
12 0.2779478 5 -0.0076195278
12 0.27795464 5 -0.018968885
12 0.27802603 5 -0.014839273
12 0.27806256 5 -0.011146577
12 0.27813617 5 -0.017220002
12 0.27820615 5 -0.016703523
12 0.27824041 5 -0.013954704
12 0.27839752 4 -0.020186017
12 0.27847388 4 -0.0065783664
12 0.2784893 5 -0.015711104
12 0.27880072 2 -0.0068940216
12 0.27885111 5 -0.01376066
12 0.27887259 6 -0.015717697
12 0.27891961 4 -0.034655164
12 0.27896431 4 -0.036611983
12 0.27909292 1 -0.038262442
12 0.27914359 4 -0.012269301
12 0.2793266 5 -0.015921688
12 0.27936049 5 -0.017865917
12 0.27944941 5 -0.013646331
12 0.27957293 3 -0.045129243
12 0.27959996 4 -0.014768826
12 0.27972481 5 -0.0080883335
12 0.27978707 5 -0.015823081
12 0.27984652 4 -0.01216091
12 0.27989769 4 -0.017099965
12 0.27993687 2 -0.024282593
12 0.28005876 3 -0.028319957
12 0.28008602 5 -0.016358668
12 0.2801428 4 -0.020839668
12 0.28016546 4 -0.01601225
12 0.28030584 2 0.017300449
12 0.28053507 5 -0.013915616
12 0.28058032 6 -0.0202043
12 0.28096095 2 -0.024069873
12 0.28111378 4 -0.014749815
12 0.28121902 6 -0.016893034
12 0.28148004 5 -0.0095491691
12 0.28165918 5 -0.0046332265
12 0.2818252 1 0.015484275
12 0.28209318 6 -0.015553567
12 0.28272963 3 -0.047397156
12 0.28292495 2 -0.031517127
12 0.28302651 5 -0.0054030658
12 0.28317852 2 0.020454119
12 0.28341535 6 -0.018042578
12 0.28366922 5 -0.015856828
12 0.28370589 2 -0.0011107514
12 0.28373405 5 -0.012460837
12 0.28378593 4 -0.030489509
12 0.28420808 5 -0.0095534587
12 0.2842238 1 0.0015720399
12 0.28427268 6 -0.0052672678
12 0.28427822 6 -0.017110433
12 0.28460675 6 -0.016836537
12 0.28475314 3 -0.035471584
12 0.284848 5 -0.008872742
12 0.28485436 6 -0.01088396
12 0.28498131 3 0.0068647261
12 0.28504919 5 0.0040749497
12 0.28559945 4 -0.036405138
12 0.28588839 2 0.002685961
12 0.28599821 4 -0.035798432
12 0.28706827 2 -0.0093283082
12 0.28740176 6 -0.031292549
12 0.2875283 3 -0.013492845
12 0.28861367 1 -0.01574257
12 0.28885663 6 -0.018407629
12 0.28910464 4 -0.032917391
12 0.28940935 5 0.02071569
12 0.29007181 4 -0.016772205
12 0.29045606 6 -0.018123933
12 0.29087646 5 0.026172903
12 0.29090271 4 -0.019341124
12 0.29161 2 -0.010031705
12 0.29229716 3 -0.0065266509
12 0.29260006 4 -0.003250147
12 0.29294031 2 0.021647394
12 0.29364874 6 -0.014338659
12 0.29404032 2 -0.063755162
12 0.29479085 6 -0.022468307
12 0.29557324 4 -0.011681692
12 0.29646205 2 -0.11653689
12 0.29660503 2 -0.013983276
12 0.29782525 6 -0.017153303
12 0.29796612 1 -0.0105758
12 0.29828513 2 -0.028507076
12 0.3010784 6 -0.018407315
12 0.30127765 2 -0.024704091
12 0.30168106 6 -0.017657757
12 0.30172046 6 -0.029876068
12 0.30306719 1 0.012764838
12 0.30463789 5 -0.013376437
12 0.3053297 3 -0.058694287
12 0.3062091 1 -0.031147253
12 0.30680328 3 -0.030805811
12 0.30909249 1 -0.021860848
12 0.30950669 4 -0.087007746
12 0.3101509 6 -0.019380899
12 0.31161117 6 -0.015282277
12 0.31275595 6 -0.041847849
12 0.31309099 6 0.005874299
12 0.31399783 6 -0.010338292
12 0.31445158 3 0.017149083
12 0.3148949 1 0.00059088476
12 0.3150395 1 -0.0016168716
12 0.31519768 6 -0.038896663
12 0.31596147 2 -0.037937891
12 0.31649131 2 -0.0026614357
12 0.32056285 3 0.014711322
12 0.32211717 5 0.045556086
12 0.32218458 6 -0.012383817
12 0.32272508 3 -0.038029556
12 0.32320849 3 -0.02948233
12 0.32444192 2 -0.051408374
12 0.32508562 2 -0.083458284
12 0.32580618 2 -0.031998125
12 0.32928881 3 -0.010447834
12 0.32981144 5 0.0022903804
12 0.33423862 1 -0.03585209
12 0.33622667 3 -0.026875073
12 0.33672918 2 -0.0034159465
12 0.33996029 1 -0.04864207
12 0.34349047 1 -0.059664993
12 0.34356265 2 -0.047166251
12 0.34368942 2 -0.013187151
12 0.3471084 1 -0.002951698
12 0.35306409 3 -0.019635193
12 0.35551428 1 0.0085939409
12 0.35712528 2 -0.049038714
12 0.35816545 1 0.0024671466
12 0.36090309 1 -0.0017786365
12 0.36125864 1 -0.015070126
12 0.36138455 1 -0.017113522
12 0.36168979 1 -0.0048903688
12 0.3635411 3 -0.02961277
12 0.36483695 1 0.00020381494
12 0.36529416 1 -0.033398654
12 0.36817862 2 -0.021705586
12 0.37358251 1 0.0099733997
12 0.37455213 1 -0.045127615
12 0.3759045 3 -0.021565697
12 0.3773738 6 -0.013510715
12 0.38079594 3 -0.049347537
12 0.38277348 1 -0.049358532
12 0.38582193 3 -0.0049990479
12 0.39123583 3 -0.026218355
12 0.39337658 3 -0.050864792
12 0.42436619 3 -0.018639399
12 0.4289278 3 -0.026892909
12 0.43623621 3 -0.080076821
13 0.057515757 2 -0.18177382
13 0.12157767 2 -0.032065513
13 0.13143218 2 -0.039662861
13 0.13151741 2 -0.11561597
13 0.14354926 2 -0.0087296967
13 0.15294903 1 -0.072209998
13 0.15826707 6 -0.11262786
13 0.16431791 3 -0.00011356341
13 0.16459829 2 -0.019211139
13 0.16569055 2 -0.0064721312
13 0.17051862 2 -0.002462847
13 0.17119582 2 -0.021137662
13 0.17507914 2 0.018752528
13 0.18300779 2 -0.035515553
13 0.18312961 2 -0.10089586
13 0.18721882 2 -0.058602246
13 0.18812342 2 0.0011044262
13 0.19080388 3 -0.052898342
13 0.19231393 3 -0.040654087
13 0.19253133 2 0.0071673809
13 0.19290966 2 0.01235716
13 0.19534584 1 -0.041270716
13 0.19603712 2 -0.057805704
13 0.19698843 4 0.14286605
13 0.19716007 3 -0.019162209
13 0.19911312 3 -0.03889993
13 0.20038084 2 0.071755703
13 0.20123402 1 -0.050394525
13 0.20689675 2 -0.073045918
13 0.20695313 1 -0.019088642
13 0.20923873 4 0.084149892
13 0.21057728 1 -0.019822756
13 0.21290676 6 0.008118716
13 0.2146403 1 -0.019953819
13 0.21633967 2 -0.059115307
13 0.2165925 3 -0.041673814
13 0.21887727 1 -0.030059532
13 0.21912894 2 0.0096091391
13 0.22009312 3 -0.019144177
13 0.2207721 1 -0.026905916
13 0.22104273 1 -0.027785307
13 0.22764257 2 0.029297909
13 0.23460853 3 -0.013819742
13 0.23654217 1 -0.028980422
13 0.23704061 6 -0.018253445
13 0.23774151 1 -0.045553251
13 0.23857264 3 -0.012483377
13 0.23920974 4 -0.044881567
13 0.24051687 2 -0.07307847
13 0.24097672 1 -0.010768648
13 0.24198459 1 -0.015489624
13 0.24299312 2 0.017340346
13 0.24327513 3 -0.025471445
13 0.24388722 6 -0.025543202
13 0.24420841 4 0.014933512
13 0.24454307 1 0.0055263724
13 0.24492368 2 -0.094474107
13 0.24563594 3 -0.046246372
13 0.24737452 6 -0.027888854
13 0.24825474 1 -0.030097611
13 0.25051187 2 0.00065461459
13 0.25140023 1 0.03085578
13 0.25173348 6 -0.015457053
13 0.25205194 1 -0.011636759
13 0.25214489 3 0.010242217
13 0.25500567 2 -0.063988588
13 0.25774084 1 -0.0019189422
13 0.25782993 1 -0.021371097
13 0.25825975 3 -0.050961678
13 0.25894465 1 -0.033092873
13 0.25917503 2 -0.020752164
13 0.2597085 2 -0.027062604
13 0.2603794 1 -0.02887385
13 0.26048943 3 -0.031605745
13 0.26064856 3 -0.033737127
13 0.26126791 1 -0.019673053
13 0.26155513 6 -0.0052242066
13 0.26160157 3 -0.0096823471
13 0.26194001 3 -0.037470497
13 0.2627601 3 -0.0099263764
13 0.26318289 2 -0.077039412
13 0.26325359 5 -0.031230935
13 0.26339038 6 -0.012954164
13 0.26397853 6 -0.015035165
13 0.26438022 6 -0.020616555
13 0.2647803 5 -0.032311069
13 0.26545935 6 -0.015873545
13 0.26592679 6 -0.023709105
13 0.26622024 6 -0.022377854
13 0.26705667 6 -0.019978899
13 0.26720117 1 -0.014422649
13 0.26736078 5 -0.026065872
13 0.26768184 6 -0.022175611
13 0.26780132 5 -0.0076971869
13 0.26792103 6 -0.012901151
13 0.26800921 6 -0.020607874
13 0.26828041 1 -0.010635992
13 0.26849077 3 -0.055756304
13 0.26920113 2 0.0076988948
13 0.26969343 1 -0.028377013
13 0.26980693 4 0.15867295
13 0.26983818 1 -0.0068118176
13 0.27024714 5 -0.019055312
13 0.27097836 5 -0.024400021
13 0.27117885 1 -0.024414814
13 0.27119511 5 -0.017620006
13 0.27154851 6 -0.016906273
13 0.2718148 6 -0.019541437
13 0.27182873 5 -0.020132791
13 0.27186421 6 -0.019709479
13 0.27188398 5 -0.033646583
13 0.27208785 6 -0.016644148
13 0.27279848 6 -0.019393241
13 0.27309334 6 -0.016306879
13 0.27312421 6 -0.017458871
13 0.27339366 4 -0.0058781379
13 0.27379379 5 -0.014463408
13 0.27384606 6 -0.018188216
13 0.2740304 5 -0.021858361
13 0.27405281 1 -0.032028967
13 0.27406787 5 -0.0058808765
13 0.27410339 6 -0.018854799
13 0.2743189 6 -0.013299564
13 0.27433354 1 -0.034761692
13 0.27442164 5 -0.024482573
13 0.27447541 6 -0.020817719
13 0.27459167 5 -0.020675479
13 0.27462929 2 0.0029537677
13 0.27470623 6 -0.016328975
13 0.27490077 6 -0.018313935
13 0.2749207 5 -0.021356638
13 0.27500213 6 -0.017413307
13 0.27500243 4 -0.010829931
13 0.27502295 6 -0.016348379
13 0.27508642 4 -0.011080783
13 0.275122 5 -0.026515933
13 0.27513503 6 -0.017166135
13 0.2751743 4 -0.017219766
13 0.2751746 4 -0.01636303
13 0.2752647 5 -0.019373843
13 0.27531932 4 -0.01649582
13 0.27538167 4 -0.01171832
13 0.27539658 6 -0.021171707
13 0.2754239 6 -0.013163766
13 0.27544565 6 -0.014110507
13 0.27549297 4 -0.014777913
13 0.27550691 4 -0.018414325
13 0.2755781 5 -0.018536685
13 0.27563989 5 -0.019522094
13 0.27567563 5 -0.020057585
13 0.27569307 6 -0.018395907
13 0.27574066 5 -0.022082849
13 0.27583263 5 -0.021314985
13 0.27590224 5 -0.012850284
13 0.27595286 5 -0.012698668
13 0.27603758 5 -0.032415007
13 0.27611906 4 -0.014134897
13 0.27612876 5 -0.026070294
13 0.27614865 1 -0.0037466371
13 0.27624947 6 -0.016816651
13 0.27630024 5 -0.01559221
13 0.27637033 4 -0.014930576
13 0.27644667 5 -0.013570221
13 0.27645357 5 -0.018010845
13 0.27650947 5 -0.040446851
13 0.27652079 4 -0.0099752332
13 0.27653228 6 -0.017303056
13 0.27669274 5 -0.015107827
13 0.2768256 5 -0.015709181
13 0.27692479 4 -0.018186712
13 0.27694205 5 -0.01151486
13 0.27721069 4 -0.015173898
13 0.27721919 4 -0.01320839
13 0.27728484 6 -0.015074352
13 0.27728548 5 -0.015721374
13 0.27731965 4 -0.016379875
13 0.27745853 4 -0.017622735
13 0.27746478 6 -0.017293729
13 0.27761312 5 -0.017970806
13 0.27771762 5 -0.0078497047
13 0.27772583 5 -0.019030226
13 0.27774895 6 -0.016500829
13 0.27776949 1 -0.0046397107
13 0.27790937 4 -0.016053978
13 0.27793646 6 -0.10519994
13 0.2779664 4 -0.01609872
13 0.2779806 6 -0.016639031
13 0.27804531 4 -0.017705545
13 0.27806998 5 -0.037974303
13 0.27808571 4 -0.014304408
13 0.27811293 5 -0.010469654
13 0.27812448 2 -0.011479969
13 0.27819956 4 -0.01239238
13 0.27828741 5 -0.041062112
13 0.2783249 6 -0.017188714
13 0.27833697 4 -0.020052305
13 0.27835234 4 -0.014053627
13 0.27840321 4 -0.017005842
13 0.27843708 5 -0.015224217
13 0.27846434 4 -0.016890506
13 0.27848423 5 -0.011045942
13 0.27857421 4 -0.012129241
13 0.27857563 6 -0.019061822
13 0.27871775 4 -0.0045450488
13 0.27871881 4 -0.016347466
13 0.27880935 4 -0.017445345
13 0.27890107 5 -0.017881801
13 0.27897416 5 -0.019073389
13 0.27904261 1 -0.022346328
13 0.27906023 4 -0.013352901
13 0.27927099 4 -0.014534096
13 0.27933263 4 -0.017999211
13 0.27956222 6 -0.018423969
13 0.2795653 3 -0.015836022
13 0.27969286 6 -0.016392382
13 0.27969354 5 -0.0027169221
13 0.27971598 4 -0.016861256
13 0.28006102 6 -0.01946606
13 0.28011222 4 -0.011175369
13 0.28026862 4 -0.018878295
13 0.28061952 6 -0.017043025
13 0.2807269 4 -0.013391594
13 0.28095401 4 -0.018437971
13 0.28111538 5 -0.0098786552
13 0.28126355 5 -0.013879939
13 0.28142058 5 -0.0098636056
13 0.28145031 5 -0.011035257
13 0.28163835 5 -0.0090713723
13 0.28195272 4 -0.026478702
13 0.2822208 6 -0.016710755
13 0.28250069 4 -0.010291508
13 0.28256702 6 -0.019075035
13 0.28290591 5 -0.0077706766
